Substructure,Fold,Importance,Central Atom
185358682,0,0.0,N
185358682,0,0.0,N
1167322652,0,0.0,C
1167322652,0,0.0,C
1167322652,0,0.0,C
1167322652,0,0.0,C
1167322652,0,0.0,C
1449131080,0,0.0,C
1449131080,0,0.0,C
1449131080,0,0.0,C
1449131080,0,0.0,C
1449131080,0,0.0,C
1510461303,0,0.0,C
1510461303,0,0.0,C
1510461303,0,0.0,C
1510461303,0,0.0,C
1510461303,0,0.0,C
1971534293,0,0.0,O
1971534293,0,0.0,O
1971534293,0,0.0,O
1971534293,0,0.0,O
1971534293,0,0.0,O
2089874286,0,0.0,C
2089874286,0,0.0,C
2089874286,0,0.0,C
2089874286,0,0.0,C
2089874286,0,0.0,C
2302361865,0,0.0,C
2302361865,0,0.0,C
2302361865,0,0.0,C
2302361865,0,0.0,C
2302361865,0,0.0,C
2306688189,0,0.0,S
2306688189,0,0.0,S
2306688189,0,0.0,S
2306688189,0,0.0,S
2306688189,0,0.0,S
2355616982,0,0.0,C
2355616982,0,0.0,C
2355616982,0,0.0,C
2355616982,0,0.0,C
2355616982,0,0.0,C
2447748155,0,0.0,C
2447748155,0,0.0,C
2447748155,0,0.0,C
2447748155,0,0.0,C
2447748155,0,0.0,C
2701659330,0,0.0,C
2701659330,0,0.0,C
2701659330,0,0.0,C
2701659330,0,0.0,C
2701659330,0,0.0,C
517457164,0,0.0,C
517457164,0,0.0,C
517457164,0,0.0,C
517457164,0,0.0,C
517457164,0,0.0,C
1228815484,0,0.0,C
1228815484,0,0.0,C
1228815484,0,0.0,C
1228815484,0,0.0,C
1228815484,0,0.0,C
1858577693,0,0.0,C
1858577693,0,0.0,C
1858577693,0,0.0,C
1858577693,0,0.0,C
1858577693,0,0.0,C
1892890177,0,0.0,C
1892890177,0,0.0,C
1892890177,0,0.0,C
1892890177,0,0.0,C
1892890177,0,0.0,C
2369690741,0,0.0,C
2369690741,0,0.0,C
2369690741,0,0.0,C
2369690741,0,0.0,C
2369690741,0,0.0,C
2557045420,0,0.0,N
2557045420,0,0.0,N
2557045420,0,0.0,N
2557045420,0,0.0,N
2557045420,0,0.0,N
2811394787,0,0.0,C
2811394787,0,0.0,C
2811394787,0,0.0,C
2811394787,0,0.0,C
2811394787,0,0.0,C
74537039,0,0.0,C
74537039,0,0.0,C
74537039,0,0.0,C
74537039,0,0.0,C
74537039,0,0.0,C
612068687,0,0.0,C
612068687,0,0.0,C
612068687,0,0.0,C
612068687,0,0.0,C
612068687,0,0.0,C
2599973650,0,0.0,N
2599973650,0,0.0,N
2599973650,0,0.0,N
2599973650,0,0.0,N
2599973650,0,0.0,N
